dim_0,dim_1,dim_2
2.416814692820383,-6.133185307179587,0.6466741276992983
2.466814692820382,-6.133185307179587,0.6339873939597719
2.5168146928203825,-6.133185307179587,0.618187030221194
2.566814692820383,-6.133185307179587,0.5993220715142564
2.616814692820382,-6.133185307179587,0.5774627033449065
2.666814692820381,-6.133185307179587,0.5526999800078171
2.716814692820382,-6.133185307179587,0.5251459798963373
2.7668146928203825,-6.133185307179587,0.49493259089136526
2.8168146928203814,-6.133185307179587,0.4622112910554003
2.8668146928203804,-6.133185307179587,0.4271521890306831
2.916814692820381,-6.133185307179587,0.38994282792874846
2.966814692820382,-6.133185307179587,0.35078773220864695
3.0168146928203807,-6.133185307179587,0.30990601654965777
3.0668146928203797,-6.133185307179587,0.2675306185927759
3.1168146928203804,-6.133185307179587,0.2239065264983117
3.166814692820381,-6.133185307179587,0.1792888439298051
3.21681469282038,-6.133185307179587,0.1339418185070652
3.266814692820379,-6.133185307179587,0.0881356429059872
3.3168146928203797,-6.133185307179587,0.04214530441306016
3.3668146928203804,-6.133185307179587,-0.0037516853118497173
3.4168146928203793,-6.133185307179587,-0.04927761016629835
3.4668146928203782,-6.133185307179587,-0.09415581395293485
3.516814692820379,-6.133185307179587,-0.13811414489185836
3.5668146928203797,-6.133185307179587,-0.18088621455164305
3.6168146928203786,-6.133185307179587,-0.22221371868047887
3.6668146928203775,-6.133185307179587,-0.26184867801938627
3.7168146928203782,-6.133185307179587,-0.2995546818137841
3.766814692820379,-6.133185307179587,-0.33510993244535286
3.816814692820378,-6.133185307179587,-0.36830828905256907
3.866814692820377,-6.133185307179587,-0.39896115314319075
3.9168146928203775,-6.133185307179587,-0.4268991550408261
3.9668146928203782,-6.133185307179587,-0.45197304660891513
4.016814692820377,-6.133185307179587,-0.47405575344430706
4.066814692820376,-6.133185307179587,-0.4930429897629644
4.116814692820377,-6.133185307179587,-0.508853877544606
4.1668146928203775,-6.133185307179587,-0.5214325298268914
4.2168146928203765,-6.133185307179587,-0.5307474590380419
4.266814692820375,-6.133185307179587,-0.5367928275645517
4.316814692820376,-6.133185307179587,-0.5395878293691396
4.366814692820377,-6.133185307179587,-0.5391769625249296
4.416814692820376,-6.133185307179587,-0.5356295307216378
4.466814692820375,-6.133185307179587,-0.5290391842647522
4.516814692820375,-6.133185307179587,-0.5195228834855656
4.566814692820376,-6.133185307179587,-0.5072202917779112
4.616814692820375,-6.133185307179587,-0.4922925346871784
4.666814692820374,-6.133185307179587,-0.4749202935586994
4.716814692820375,-6.133185307179587,-0.45530332191069767
4.766814692820375,-6.133185307179587,-0.43365742625978027
4.816814692820374,-6.133185307179587,-0.4102138679517535
4.866814692820373,-6.133185307179587,-0.3852168892621571
4.916814692820374,-6.133185307179587,-0.3589208125645558
4.966814692820375,-6.133185307179587,-0.3315895293023514
5.016814692820374,-6.133185307179587,-0.3034922136541496
5.066814692820373,-6.133185307179587,-0.2749027675878655
5.116814692820373,-6.133185307179587,-0.2460966642143408
5.166814692820374,-6.133185307179587,-0.21734768609530952
5.216814692820373,-6.133185307179587,-0.18892743037634918
5.266814692820372,-6.133185307179587,-0.1611007340245954
5.316814692820373,-6.133185307179587,-0.13412522817594297
5.366814692820373,-6.133185307179587,-0.10824820369424049
5.416814692820372,-6.133185307179587,-0.08370370789280288
5.466814692820371,-6.133185307179587,-0.060712146108998
5.516814692820372,-6.133185307179587,-0.039476450132848895
5.566814692820373,-6.133185307179587,-0.020181823441252328
5.6168146928203715,-6.133185307179587,-0.0029933348131629955
5.66681469282037,-6.133185307179587,0.011945980097730069
5.716814692820371,-6.133185307179587,0.02451532469156875
5.766814692820372,-6.133185307179587,0.03461837310561644
5.816814692820371,-6.133185307179587,0.04218325945179982
5.86681469282037,-6.133185307179587,0.047163708016977
5.91681469282037,-6.133185307179587,0.04953950012081093
5.966814692820371,-6.133185307179587,0.04931640244463442
6.01681469282037,-6.133185307179587,0.046526311147183974
6.066814692820369,-6.133185307179587,0.04122693064246874
6.11681469282037,-6.133185307179587,0.033501364418708046
6.16681469282037,-6.133185307179587,0.023457044533037097
6.216814692820369,-6.133185307179587,0.011225333662575665
6.266814692820368,-6.133185307179587,-0.0030404216653462934
-6.283185307179586,-6.083185307179587,0.1806210341253499
-6.233185307179586,-6.083185307179587,0.19863121132296796
-6.183185307179587,-6.083185307179587,0.21466196472065477
-6.133185307179587,-6.083185307179587,0.22861925130945734
-6.083185307179587,-6.083185307179587,0.24042546132294304
-6.033185307179587,-6.083185307179587,0.2500188967692385
-5.983185307179587,-6.083185307179587,0.2573548824409152
-5.9331853071795875,-6.083185307179587,0.2624051411822982
-5.883185307179588,-6.083185307179587,0.26515809157891346
-5.833185307179588,-6.083185307179587,0.2656186151274843
-5.783185307179588,-6.083185307179587,0.2638075789083556
-5.733185307179588,-6.083185307179587,0.25976139561294437
-5.683185307179588,-6.083185307179587,0.2535314933332674
-5.6331853071795885,-6.083185307179587,0.24518364708617077
-5.583185307179589,-6.083185307179587,0.23479683208832441
-5.533185307179589,-6.083185307179587,0.22246292035964527
-5.483185307179589,-6.083185307179587,0.20828489950238738
-5.433185307179589,-6.083185307179587,0.19237658355057802
-5.383185307179589,-6.083185307179587,0.17486120644212316
-5.33318530717959,-6.083185307179587,0.15586966884338455
-5.28318530717959,-6.083185307179587,0.13554052590918841
-5.23318530717959,-6.083185307179587,0.1140173020519919
-5.18318530717959,-6.083185307179587,0.09144855897794935
-5.13318530717959,-6.083185307179587,0.06798609940215972
-5.0831853071795905,-6.083185307179587,0.043783000284612184
-5.033185307179591,-6.083185307179587,0.01899396553128252
-4.983185307179591,-6.083185307179587,-0.006227713882878905
-4.933185307179591,-6.083185307179587,-0.03172967915743141
-4.883185307179591,-6.083185307179587,-0.05736231048699281
-4.833185307179591,-6.083185307179587,-0.08298052353507268
-4.783185307179592,-6.083185307179587,-0.10844304359736606
-4.733185307179592,-6.083185307179587,-0.1336152650488343
-4.683185307179592,-6.083185307179587,-0.15836838011916932
-4.633185307179592,-6.083185307179587,-0.1825808724845298
-4.583185307179592,-6.083185307179587,-0.20613985063272866
-4.5331853071795924,-6.083185307179587,-0.22894001403519837
-4.483185307179593,-6.083185307179587,-0.2508859187555253
-4.433185307179593,-6.083185307179587,-0.2718908156512857
-4.383185307179593,-6.083185307179587,-0.29187762574441595
-4.333185307179593,-6.083185307179587,-0.31077966029856335
-4.283185307179593,-6.083185307179587,-0.32853940845163515
-4.2331853071795935,-6.083185307179587,-0.34510998295199363
-4.183185307179594,-6.083185307179587,-0.3604538274870418
-4.133185307179594,-6.083185307179587,-0.3745431150210129
-4.083185307179594,-6.083185307179587,-0.38735985889605773
-4.033185307179594,-6.083185307179587,-0.3988946914302352
-3.9831853071795944,-6.083185307179587,-0.4091474648402277
-3.9331853071795946,-6.083185307179587,-0.4181259756512464
-3.8831853071795948,-6.083185307179587,-0.42584606103603717
-3.833185307179595,-6.083185307179587,-0.43233083525807214
-3.783185307179595,-6.083185307179587,-0.4376100548482772
-3.7331853071795953,-6.083185307179587,-0.4417197053366798
-3.6831853071795955,-6.083185307179587,-0.44470125126927745
-3.6331853071795956,-6.083185307179587,-0.44660103507122706
-3.583185307179596,-6.083185307179587,-0.4474696367861708
-3.533185307179596,-6.083185307179587,-0.4473612205585571
-3.483185307179596,-6.083185307179587,-0.446332924128265
-3.4331853071795964,-6.083185307179587,-0.44444421609172136
-3.3831853071795965,-6.083185307179587,-0.4417563003586036
-3.3331853071795967,-6.083185307179587,-0.43833152102503337
-3.283185307179597,-6.083185307179587,-0.43423288404808125
-3.233185307179597,-6.083185307179587,-0.42952344589247704
-3.1831853071795972,-6.083185307179587,-0.4242659007993588
-3.1331853071795974,-6.083185307179587,-0.4185221323768498
-3.0831853071795976,-6.083185307179587,-0.4123527929764835
-3.033185307179598,-6.083185307179587,-0.4058170783569181
-2.983185307179598,-6.083185307179587,-0.398972251907441
-2.933185307179598,-6.083185307179587,-0.39187350834819556
-2.8831853071795983,-6.083185307179587,-0.3845737392534606
-2.8331853071795985,-6.083185307179587,-0.3771233365051987
-2.7831853071795987,-6.083185307179587,-0.36957021812624874
-2.733185307179599,-6.083185307179587,-0.36195953934489494
-2.683185307179599,-6.083185307179587,-0.35433379774529883
-2.633185307179599,-6.083185307179587,-0.34673279734887213
-2.5831853071795994,-6.083185307179587,-0.3391936444146341
-2.5331853071795996,-6.083185307179587,-0.33175095087610174
-2.4831853071795997,-6.083185307179587,-0.3244367025084465
-2.4331853071796,-6.083185307179587,-0.31728050713550243
-2.3831853071796,-6.083185307179587,-0.3103096776866685
-2.3331853071796003,-6.083185307179587,-0.30354933034082676
-2.2831853071796004,-6.083185307179587,-0.2970226483634805
-2.2331853071796006,-6.083185307179587,-0.29075082591554113
-2.183185307179601,-6.083185307179587,-0.2847533326199895
-2.133185307179601,-6.083185307179587,-0.27904800818739944
-2.083185307179601,-6.083185307179587,-0.2736511537905279
-2.0331853071796013,-6.083185307179587,-0.26857773525077133
-1.9831853071796015,-6.083185307179587,-0.2638413123864227
-1.9331853071796017,-6.083185307179587,-0.2594542067263465
-1.8831853071796019,-6.083185307179587,-0.2554275061330876
-1.833185307179602,-6.083185307179587,-0.25177111786499945
-1.7831853071796022,-6.083185307179587,-0.24849370044852848
-1.7331853071796024,-6.083185307179587,-0.24560265934825037
-1.6831853071796026,-6.083185307179587,-0.24310409956738793
-1.6331853071796028,-6.083185307179587,-0.24100268936080707
-1.583185307179603,-6.083185307179587,-0.23930159214775265
-1.533185307179603,-6.083185307179587,-0.2380022896878578
-1.4831853071796033,-6.083185307179587,-0.23710444047899779
-1.4331853071796035,-6.083185307179587,-0.23660570208105405
-1.3831853071796036,-6.083185307179587,-0.2365015230277731
-1.3331853071796038,-6.083185307179587,-0.23678494487000318
-1.283185307179604,-6.083185307179587,-0.23744638255133976
-1.2331853071796042,-6.083185307179587,-0.2384734100166189
-1.1831853071796044,-6.083185307179587,-0.23985053065830964
-1.1331853071796045,-6.083185307179587,-0.2415589842694752
-1.0831853071796047,-6.083185307179587,-0.2435765197033758
-1.0331853071796049,-6.083185307179587,-0.24587723622611213
-0.9831853071796051,-6.083185307179587,-0.24843141038219804
-0.9331853071796052,-6.083185307179587,-0.2512053405077812
-0.8831853071796054,-6.083185307179587,-0.25416126354688184
-0.8331853071796056,-6.083185307179587,-0.25725728453562147
-0.7831853071796058,-6.083185307179587,-0.260447328392828
-0.733185307179606,-6.083185307179587,-0.2636811684924004
-0.6831853071796061,-6.083185307179587,-0.2669044860679973
-0.6331853071796063,-6.083185307179587,-0.2700589806990543
-0.5831853071796065,-6.083185307179587,-0.2730825534336125
-0.5331853071796067,-6.083185307179587,-0.2759095082367027
-0.48318530717960684,-6.083185307179587,-0.2784708472163834
-0.433185307179607,-6.083185307179587,-0.28069461221099845
-0.3831853071796072,-6.083185307179587,-0.2825062729370065
-0.33318530717960737,-6.083185307179587,-0.28382918716258226
-0.28318530717960755,-6.083185307179587,-0.28458511198785813
-0.23318530717960773,-6.083185307179587,-0.28469476231983776
-0.1831853071796079,-6.083185307179587,-0.2840784278780688
-0.13318530717960808,-6.083185307179587,-0.2826566310683085
-0.08318530717960826,-6.083185307179587,-0.28035082788438015
-0.033185307179608436,-6.083185307179587,-0.27708414636599926
0.016814692820391386,-6.083185307179587,-0.2727821528916362
0.06681469282039121,-6.083185307179587,-0.2673736435099721
0.11681469282039103,-6.083185307179587,-0.2607914509230789
0.16681469282039085,-6.083185307179587,-0.2529732628290751
0.21681469282039068,-6.083185307179587,-0.2438624385035906
0.2668146928203905,-6.083185307179587,-0.2334088179063316
0.3168146928203903,-6.083185307179587,-0.22156950136719955
0.36681469282039014,-6.083185307179587,-0.20830964487704912
0.41681469282038996,-6.083185307179587,-0.19360318069487797
0.4668146928203898,-6.083185307179587,-0.17743347691640088
0.5168146928203896,-6.083185307179587,-0.15979402757796735
0.5668146928203894,-6.083185307179587,-0.1406889952266704
0.6168146928203893,-6.083185307179587,-0.12013375228881841
0.6668146928203891,-6.083185307179587,-0.0981552120156275
0.7168146928203889,-6.083185307179587,-0.074792321901376
0.7668146928203887,-6.083185307179587,-0.050096222580159465
0.8168146928203885,-6.083185307179587,-0.024130429458537765
0.8668146928203884,-6.083185307179587,0.003029078771177727
0.9168146928203882,-6.083185307179587,0.0312940426119931
0.966814692820388,-6.083185307179587,0.06056388937795833
1.0168146928203878,-6.083185307179587,0.090726136474364
1.0668146928203877,-6.083185307179587,0.12165671207063969
1.1168146928203875,-6.083185307179587,0.15322064608306643
1.1668146928203873,-6.083185307179587,0.18527227781700345
1.2168146928203871,-6.083185307179587,0.21765647473245864
1.266814692820387,-6.083185307179587,0.25020925092444535
1.3168146928203868,-6.083185307179587,0.2827584767344124
1.3668146928203866,-6.083185307179587,0.31512546783833917
1.4168146928203864,-6.083185307179587,0.3471255060291746
1.4668146928203862,-6.083185307179587,0.37856960614216584
1.516814692820386,-6.083185307179587,0.40926558201636154
1.5668146928203859,-6.083185307179587,0.4390192045621622
1.6168146928203857,-6.083185307179587,0.4676361377775896
1.6668146928203855,-6.083185307179587,0.4949228495800093
1.7168146928203853,-6.083185307179587,0.5206886069668785
1.766814692820386,-6.083185307179587,0.5447467882286148
1.816814692820385,-6.083185307179587,0.5669162695897892
1.866814692820384,-6.083185307179587,0.5870233535330963
1.9168146928203846,-6.083185307179587,0.6049028680998593
1.9668146928203853,-6.083185307179587,0.6204000029515798
2.0168146928203843,-6.083185307179587,0.6333715826497772
2.066814692820383,-6.083185307179587,0.6436873824757685
2.116814692820384,-6.083185307179587,0.6512316244240248
2.1668146928203846,-6.083185307179587,0.655904086067283
2.2168146928203836,-6.083185307179587,0.6576211838423531
2.2668146928203825,-6.083185307179587,0.6563171210802867
2.316814692820383,-6.083185307179587,0.6519446761774975
2.366814692820384,-6.083185307179587,0.6444759906778458
2.416814692820383,-6.083185307179587,0.6339031283539738
2.466814692820382,-6.083185307179587,0.6202387583675343
2.5168146928203825,-6.083185307179587,0.6035161619874124
2.566814692820383,-6.083185307179587,0.5837895656591425
2.616814692820382,-6.083185307179587,0.5611340767058423
2.666814692820381,-6.083185307179587,0.535645363476627
2.716814692820382,-6.083185307179587,0.5074397915066469
2.7668146928203825,-6.083185307179587,0.4766531579087476
2.8168146928203814,-6.083185307179587,0.4434404587821001
2.8668146928203804,-6.083185307179587,0.40797490140129267
2.916814692820381,-6.083185307179587,0.370446685323121
2.966814692820382,-6.083185307179587,0.33106253671532515
3.0168146928203807,-6.083185307179587,0.2900432932703787
3.0668146928203797,-6.083185307179587,0.24762313213521742
3.1168146928203804,-6.083185307179587,0.20404778798197118
3.166814692820381,-6.083185307179587,0.1595726147515202
3.21681469282038,-6.083185307179587,0.11446161042178238
3.266814692820379,-6.083185307179587,0.06898422527715437
3.3168146928203797,-6.083185307179587,0.02341421584427847
3.3668146928203804,-6.083185307179587,-0.021972614751722692
3.4168146928203793,-6.083185307179587,-0.06690072014409565
3.4668146928203782,-6.083185307179587,-0.1110960701285766
3.516814692820379,-6.083185307179587,-0.1542895581943224
3.5668146928203797,-6.083185307179587,-0.19621824868429924
3.6168146928203786,-6.083185307179587,-0.23662766950994757
3.6668146928203775,-6.083185307179587,-0.27527402013708885
3.7168146928203782,-6.083185307179587,-0.3119254041070909
3.766814692820379,-6.083185307179587,-0.3463648131900045
3.816814692820378,-6.083185307179587,-0.3783911556864478
3.866814692820377,-6.083185307179587,-0.4078211022135668
3.9168146928203775,-6.083185307179587,-0.4344907296071174
3.9668146928203782,-6.083185307179587,-0.4582564008436497
4.016814692820377,-6.083185307179587,-0.4789967431761157
4.066814692820376,-6.083185307179587,-0.49661324249367816
4.116814692820377,-6.083185307179587,-0.5110308516534942
4.1668146928203775,-6.083185307179587,-0.5221994636293419
4.2168146928203765,-6.083185307179587,-0.5300933828045504
4.266814692820375,-6.083185307179587,-0.5347124324347142
4.316814692820376,-6.083185307179587,-0.5360813963073998
4.366814692820377,-6.083185307179587,-0.5342502175734885
4.416814692820376,-6.083185307179587,-0.5292934283363075
4.466814692820375,-6.083185307179587,-0.5213097558709465
4.516814692820375,-6.083185307179587,-0.5104209515860054
4.566814692820376,-6.083185307179587,-0.49677125264678557
4.616814692820375,-6.083185307179587,-0.4805260778420825
4.666814692820374,-6.083185307179587,-0.4618700650107809
4.716814692820375,-6.083185307179587,-0.4410066577050224
4.766814692820375,-6.083185307179587,-0.41815497424199627
4.816814692820374,-6.083185307179587,-0.39354928253978794
4.866814692820373,-6.083185307179587,-0.3674364805629543
4.916814692820374,-6.083185307179587,-0.34007316027262396
4.966814692820375,-6.083185307179587,-0.3117251677110142
5.016814692820374,-6.083185307179587,-0.28266323601411475
5.066814692820373,-6.083185307179587,-0.2531625030537953
5.116814692820373,-6.083185307179587,-0.22349932968835728
5.166814692820374,-6.083185307179587,-0.1939480247388839
5.216814692820373,-6.083185307179587,-0.16478041744408495
5.266814692820372,-6.083185307179587,-0.13626123524992734
5.316814692820373,-6.083185307179587,-0.10864772528445953
5.366814692820373,-6.083185307179587,-0.08218651412072742
5.416814692820372,-6.083185307179587,-0.057110709826610456
5.466814692820371,-6.083185307179587,-0.033639562564825365
5.516814692820372,-6.083185307179587,-0.011974615061156102
5.566814692820373,-6.083185307179587,0.007700495170625016
5.6168146928203715,-6.083185307179587,0.025222433408601974
5.66681469282037,-6.083185307179587,0.04045004834920937
5.716814692820371,-6.083185307179587,0.05326453120443242
5.766814692820372,-6.083185307179587,0.06357164368403687
5.816814692820371,-6.083185307179587,0.07130166414294348
5.86681469282037,-6.083185307179587,0.07641050110260961
5.91681469282037,-6.083185307179587,0.07888013730567517
5.966814692820371,-6.083185307179587,0.07871852625911407
6.01681469282037,-6.083185307179587,0.07595972055760164
6.066814692820369,-6.083185307179587,0.0706635239045143
6.11681469282037,-6.083185307179587,0.06291506438032413
6.16681469282037,-6.083185307179587,0.052823703079483586
6.216814692820369,-6.083185307179587,0.040522620933346354
6.266814692820368,-6.083185307179587,0.026166852900705362
-6.283185307179586,-6.033185307179587,0.16845016118319445
-6.233185307179586,-6.033185307179587,0.18557018593618935
-6.183185307179587,-6.033185307179587,0.20074206828079633
-6.133185307179587,-6.033185307179587,0.21387152902344814
-6.083185307179587,-6.033185307179587,0.22488051857445052
-6.033185307179587,-6.033185307179587,0.23370677310591606
-5.983185307179587,-6.033185307179587,0.2403048889501531
-5.9331853071795875,-6.033185307179587,0.244645774904887
-5.883185307179588,-6.033185307179587,0.2467169524414716
-5.833185307179588,-6.033185307179587,0.24652233057387887
-5.783185307179588,-6.033185307179587,0.24408179939778096
-5.733185307179588,-6.033185307179587,0.2394307657871732
-5.683185307179588,-6.033185307179587,0.23261969094682167
-5.6331853071795885,-6.033185307179587,0.22371342718585624
-5.583185307179589,-6.033185307179587,0.21279007939408956
-5.533185307179589,-6.033185307179587,0.19994076019611862
-5.483185307179589,-6.033185307179587,0.1852677879488383
-5.433185307179589,-6.033185307179587,0.16888445086658105
-5.383185307179589,-6.033185307179587,0.15091360122402747
-5.33318530717959,-6.033185307179587,0.13148590413537609
-5.28318530717959,-6.033185307179587,0.11073986702631516
-5.23318530717959,-6.033185307179587,0.08881913040358952
-5.18318530717959,-6.033185307179587,0.06587257087015824
-5.13318530717959,-6.033185307179587,0.04205249608160905
-5.0831853071795905,-6.033185307179587,0.017512669896495747
-5.033185307179591,-6.033185307179587,-0.007591312992433152
-4.983185307179591,-6.033185307179587,-0.03310509675416928
-4.933185307179591,-6.033185307179587,-0.05887506897797157
-4.883185307179591,-6.033185307179587,-0.08475018702657577
-4.833185307179591,-6.033185307179587,-0.11058379243029459
-4.783185307179592,-6.033185307179587,-0.13623288394882793
-4.733185307179592,-6.033185307179587,-0.16156101007580348
-4.683185307179592,-6.033185307179587,-0.18643740347651322
-4.633185307179592,-6.033185307179587,-0.21073850202853017
-4.583185307179592,-6.033185307179587,-0.23434930572788648
-4.5331853071795924,-6.033185307179587,-0.2571623617051416
-4.483185307179593,-6.033185307179587,-0.27908005878842207
-4.433185307179593,-6.033185307179587,-0.30001348998161814
-4.383185307179593,-6.033185307179587,-0.3198834568097653
-4.333185307179593,-6.033185307179587,-0.33862121136028006
-4.283185307179593,-6.033185307179587,-0.3561672801422115
-4.2331853071795935,-6.033185307179587,-0.37247292433244245
-4.183185307179594,-6.033185307179587,-0.38749888688333534
-4.133185307179594,-6.033185307179587,-0.401215812969193
-4.083185307179594,-6.033185307179587,-0.41360437310393805
-4.033185307179594,-6.033185307179587,-0.4246540915861112
-3.9831853071795944,-6.033185307179587,-0.43436393682040053
-3.9331853071795946,-6.033185307179587,-0.4427411000983337
-3.8831853071795948,-6.033185307179587,-0.44980108383483414
-3.833185307179595,-6.033185307179587,-0.45556696277577713
-3.783185307179595,-6.033185307179587,-0.4600687743765577
-3.7331853071795953,-6.033185307179587,-0.46334309603351675
-3.6831853071795955,-6.033185307179587,-0.4654323168681333
-3.6331853071795956,-6.033185307179587,-0.46638403878494616
-3.583185307179596,-6.033185307179587,-0.4662504338439535
-3.533185307179596,-6.033185307179587,-0.4650876096489916
-3.483185307179596,-6.033185307179587,-0.4629549666415913
-3.4331853071795964,-6.033185307179587,-0.45991456766604577
-3.3831853071795965,-6.033185307179587,-0.45603052818580553
-3.3331853071795967,-6.033185307179587,-0.45136840260118405
-3.283185307179597,-6.033185307179587,-0.44599471426990445
-3.233185307179597,-6.033185307179587,-0.4399762904911144
-3.1831853071795972,-6.033185307179587,-0.43337985231423404
-3.1331853071795974,-6.033185307179587,-0.4262715369602208
-3.0831853071795976,-6.033185307179587,-0.4187164448874128
-3.033185307179598,-6.033185307179587,-0.4107784132478143
-2.983185307179598,-6.033185307179587,-0.4025194708346682
-2.933185307179598,-6.033185307179587,-0.39399969693990544
-2.8831853071795983,-6.033185307179587,-0.3852769477842062
-2.8331853071795985,-6.033185307179587,-0.376406619629854
-2.7831853071795987,-6.033185307179587,-0.36744166734116235
-2.733185307179599,-6.033185307179587,-0.35843223998618523
-2.683185307179599,-6.033185307179587,-0.34942577816058623
-2.633185307179599,-6.033185307179587,-0.34046693649715554
-2.5831853071795994,-6.033185307179587,-0.3315975388801989
-2.5331853071795996,-6.033185307179587,-0.3228567735931835
-2.4831853071795997,-6.033185307179587,-0.31428099094841977
-2.4331853071796,-6.033185307179587,-0.3059039459597561
-2.3831853071796,-6.033185307179587,-0.29775684558901006
-2.3331853071796003,-6.033185307179587,-0.2898684141698097
-2.2831853071796004,-6.033185307179587,-0.2822651532623293
-2.2331853071796006,-6.033185307179587,-0.27497123031883164
-2.183185307179601,-6.033185307179587,-0.26800874481085807
-2.133185307179601,-6.033185307179587,-0.2613977999836441
-2.083185307179601,-6.033185307179587,-0.25515657597528196
-2.0331853071796013,-6.033185307179587,-0.24930153757418744
-1.9831853071796015,-6.033185307179587,-0.24384733140450976
-1.9331853071796017,-6.033185307179587,-0.23880696538113866
-1.8831853071796019,-6.033185307179587,-0.234191806549626
-1.833185307179602,-6.033185307179587,-0.23001164172436284
-1.7831853071796022,-6.033185307179587,-0.22627460645648823
-1.7331853071796024,-6.033185307179587,-0.2229871944668986
-1.6831853071796026,-6.033185307179587,-0.2201542245443912
-1.6331853071796028,-6.033185307179587,-0.21777871334186427
-1.583185307179603,-6.033185307179587,-0.21586183206979448
-1.533185307179603,-6.033185307179587,-0.21440274601630074
-1.4831853071796033,-6.033185307179587,-0.21339849949257156
-1.4331853071796035,-6.033185307179587,-0.21284386480399015
-1.3831853071796036,-6.033185307179587,-0.21273116143596477
-1.3331853071796038,-6.033185307179587,-0.21305008996183417
-1.283185307179604,-6.033185307179587,-0.21378754449407072
-1.2331853071796042,-6.033185307179587,-0.21492743273810125
-1.1831853071796044,-6.033185307179587,-0.2164504802920488
-1.1331853071796045,-6.033185307179587,-0.21833407560155804
-1.0831853071796047,-6.033185307179587,-0.22055207631029863
-1.0331853071796049,-6.033185307179587,-0.22307468996815533
-0.9831853071796051,-6.033185307179587,-0.22586833633126369
-0.9331853071796052,-6.033185307179587,-0.2288955262153971
-0.8831853071796054,-6.033185307179587,-0.2321148156917935
-0.8331853071796056,-6.033185307179587,-0.23548076949708946
-0.7831853071796058,-6.033185307179587,-0.23894394380601872
-0.733185307179606,-6.033185307179587,-0.2424509469114893
-0.6831853071796061,-6.033185307179587,-0.24594452715901266
-0.6331853071796063,-6.033185307179587,-0.2493637096742498
-0.5831853071796065,-6.033185307179587,-0.2526440047636251
-0.5331853071796067,-6.033185307179587,-0.2557176287339873
-0.48318530717960684,-6.033185307179587,-0.25851381857212874
-0.433185307179607,-6.033185307179587,-0.2609591889595832
-0.3831853071796072,-6.033185307179587,-0.2629781315060502
-0.33318530717960737,-6.033185307179587,-0.264493283925939
-0.28318530717960755,-6.033185307179587,-0.2654260467027971
-0.23318530717960773,-6.033185307179587,-0.2656971423897243
-0.1831853071796079,-6.033185307179587,-0.26522723124729486
-0.13318530717960808,-6.033185307179587,-0.2639375633299387
-0.08318530717960826,-6.033185307179587,-0.261750670459203
-0.033185307179608436,-6.033185307179587,-0.258591092205613
0.016814692820391386,-6.033185307179587,-0.25438612653579007
0.06681469282039121,-6.033185307179587,-0.24906660220925148
0.11681469282039103,-6.033185307179587,-0.24256766385854478
0.16681469282039085,-6.033185307179587,-0.23482956557885792
0.21681469282039068,-6.033185307179587,-0.22579846019396113
0.2668146928203905,-6.033185307179587,-0.2154271786671661
0.3168146928203903,-6.033185307179587,-0.20367597808415364
0.36681469282039014,-6.033185307179587,-0.19051330312164363
0.41681469282038996,-6.033185307179587,-0.17591647162205273
0.4668146928203898,-6.033185307179587,-0.1598722980445203
0.5168146928203896,-6.033185307179587,-0.14237774595998273
0.5668146928203894,-6.033185307179587,-0.12344043310412829
0.6168146928203893,-6.033185307179587,-0.103079134457431
0.6668146928203891,-6.033185307179587,-0.08132407629831898
0.7168146928203889,-6.033185307179587,-0.05821739086385015
0.7668146928203887,-6.033185307179587,-0.033813239568186326
0.8168146928203885,-6.033185307179587,-0.008177958993265226
0.8668146928203884,-6.033185307179587,0.018609885031977698
0.9168146928203882,-6.033185307179587,0.04645971028629396
0.966814692820388,-6.033185307179587,0.0752689185555186
1.0168146928203878,-6.033185307179587,0.10492332498063515
1.0668146928203877,-6.033185307179587,0.13529750503035054
1.1168146928203875,-6.033185307179587,0.1662555043765442
1.1668146928203873,-6.033185307179587,0.1976510735879376
1.2168146928203871,-6.033185307179587,0.22932889373882326
1.266814692820387,-6.033185307179587,0.26112521138791694
1.3168146928203868,-6.033185307179587,0.2928685633323631
1.3668146928203866,-6.033185307179587,0.3243813583663889
1.4168146928203864,-6.033185307179587,0.35548041533799746
1.4668146928203862,-6.033185307179587,0.38597871431579156
1.516814692820386,-6.033185307179587,0.41568646268391407
1.5668146928203859,-6.033185307179587,0.44441225158414904
1.6168146928203857,-6.033185307179587,0.47196496241934266
1.6668146928203855,-6.033185307179587,0.4981546809436299
1.7168146928203853,-6.033185307179587,0.522794655171323
1.766814692820386,-6.033185307179587,0.5457025919391583
1.816814692820385,-6.033185307179587,0.5667020260619441
1.866814692820384,-6.033185307179587,0.5856242004668897
1.9168146928203846,-6.033185307179587,0.6023091562472392
1.9668146928203853,-6.033185307179587,0.6166075151556699
2.0168146928203843,-6.033185307179587,0.6283817253278452
2.066814692820383,-6.033185307179587,0.6375073479128429
2.116814692820384,-6.033185307179587,0.6438744966136215
2.1668146928203846,-6.033185307179587,0.6473889120326156
2.2168146928203836,-6.033185307179587,0.6479730227510947
2.2668146928203825,-6.033185307179587,0.6455670183109345
2.316814692820383,-6.033185307179587,0.640129617539408
2.366814692820384,-6.033185307179587,0.6316388091557066
2.416814692820383,-6.033185307179587,0.6200923649241742
2.466814692820382,-6.033185307179587,0.605508500572267
2.5168146928203825,-6.033185307179587,0.5879258151825216
